price,id,name,stats,description,dna,genesis,Species,Rarity Class,Head,Face,Skin,Eyes,Mouth,Earrings,Headgear,Body,Legs,LegAccessories,Background,Perk 1,Perk 2,collectionName,gameName,level,character_tokens,health,shield,talent_points_available,talent_points_total,earn_rate,Overachiever,Hodler,Grounded,Stonewall,Adrenaline Rush,Overshield,Black Widow,Galvanized,Nano Meds,Resilience,Cold Blooded,Perseverance,Escape Artist,Scavenger,Cool Moves,Brawler,Automatic Weapons Proficiency,Scatter Weapons Proficiency,Precision Weapons Proficiency,Explosive Weapons Proficiency,Elemental Weapons Proficiency
20.0,8895,Genesis Space Ape #8895,https://metadata.verko.io/dynamic/1/8895,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0001000011221d00334f110009,True,Genesis Space Ape,Silver,Default,None,White,Holographic Blue,Small Grin,None,Combat Helmet Green,Company Armor Black,Company Pants Yellow,None,Artic,Adrenaline Rush,Precision Weapons Proficiency,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
4.26,14254,Genesis Space Ape #14254,https://metadata.verko.io/dynamic/1/14254,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0000000008051a000002182508,True,Genesis Space Ape,Bronze,Default,None,Golden Brown,Bored,Phoneme Vuh,None,None,Bandolier,Pilot Pants White,Tactical Bags Brown,Desert,Cool Moves,Grounded,Genesis Space Ape,Cantina Royale,2,10,2652,1376,0,0,1.08,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2.2,12079,Genesis Space Ape #12079,https://metadata.verko.io/dynamic/1/12079,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0000000005191d00002e073008,True,Genesis Space Ape,Bronze,Default,None,Dark Brown,Wide Eyed,Small Grin,None,None,Leather Vest Black,Tactical Pants Brown,Titan Bags Green,Desert,Hodler,Nano Meds,Genesis Space Ape,Cantina Royale,3,48,2731,1417,0,0,1.17,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.5,5148,Genesis Space Ape #5148,https://metadata.verko.io/dynamic/1/5148,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000200001d1c190d52740f1e0a,True,Genesis Space Ape,Gold,Default,None,Oil,Blindfold Red,Phoneme Oh,Gold Double Hoop,Headband Brown,Rogue Armor Black,Company Pants Green,Mortars Black,Golden,Elemental Weapons Proficiency,Escape Artist,Genesis Space Ape,Cantina Royale,1,0,2800,1500,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10
9.5,9308,Genesis Space Ape #9308,https://metadata.verko.io/dynamic/1/9308,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000000612105341092909,True,Genesis Space Ape,Silver,Default,None,Black,Closed,Grin,Ear Tag,Headband Green,Tank Shirt Red,Tactical Pants Blue,Tech Belt Brown,Artic,Overshield,Galvanized,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7,8068,Genesis Space Ape #8068,https://metadata.verko.io/dynamic/1/8068,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100000c0f070c2949092b09,True,Genesis Space Ape,Silver,Default,None,Red,Eyepatch,Bored Pipe,Silver Double Hoop,Cap Blue,Tactical Vest Brown,Tactical Pants Blue,Tech Belt Grey,Artic,Escape Artist,Elemental Weapons Proficiency,Genesis Space Ape,Cantina Royale,7,703,3364,1743,5,5,1.6,0,0,0,0,0,3,0,1,0,0,0,0,10,0,0,0,1,0,0,0,10
15.0,11524,Genesis Space Ape #11524,https://metadata.verko.io/dynamic/1/11524,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0000000011051c00003b0a2508,True,Genesis Space Ape,Bronze,Default,None,White,Bored,Rage,None,None,T Shirt Red,Tactical Pants Red,Tactical Bags Brown,Desert,Overshield,Hodler,Genesis Space Ape,Cantina Royale,1,0,2600,1350,0,0,1.0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,5140,Genesis Space Ape #5140,https://metadata.verko.io/dynamic/1/5140,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0002000003251d1043670f020a,True,Genesis Space Ape,Gold,Default,None,Cheetah,Holographic Yellow,Small Grin,Ear Tag,Beanie Brown,Pilot Armor Green,Company Pants Green,Radio,Golden,Perseverance,Black Widow,Genesis Space Ape,Cantina Royale,1,0,2800,1500,0,0,1.0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
34.0,268,Genesis Space Ape #268,https://metadata.verko.io/dynamic/1/268,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0004000015191200357e18080c,True,Genesis Space Ape,Legendary,Default,None,Muerto,Wide Eyed,Grin,None,Combat Helmet Orange,Mercenary Armor Mk.2 Red,Pilot Pants White,Dagger Holster Black,Neon,Grounded,Cold Blooded,Genesis Space Ape,Cantina Royale,1,0,3000,1750,0,0,1.0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
19.0,52,Genesis Space Ape #52,https://metadata.verko.io/dynamic/1/52,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000400001409110d3471192b0c,True,Genesis Space Ape,Legendary,Default,None,Hyena,Cyborg,Dumbfounded,Gold Double Hoop,Combat Helmet Blue,Rogue Armor Orange,Pilot Pants Blue,Tech Belt Grey,Neon,Elemental Weapons Proficiency,Black Widow,Genesis Space Ape,Cantina Royale,2,20,3060,1780,0,0,1.08,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10
5.0,2921,Genesis Space Ape #2921,https://metadata.verko.io/dynamic/1/2921,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000200001d29120000770c100a,True,Genesis Space Ape,Gold,Default,None,Oil,Space Goggles Red,Grin,None,None,Mercenary Armor Green,Company Pants Blue,Dual Grenades 1 Black,Golden,Elemental Weapons Proficiency,Cold Blooded,Genesis Space Ape,Cantina Royale,6,1093,3325,1779,0,0,1.48,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10
8.6,2394,Genesis Space Ape #2394,https://metadata.verko.io/dynamic/1/2394,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000300001e1b17103c7622010b,True,Genesis Space Ape,Epic,Default,None,Radioactive,Zombie,Phoneme Ooo,Ear Tag,Fawks Hawk Green,Mercenary Armor Black,Mercenary Pants Orange,Ammo Belt,Outworld,Cold Blooded,Nano Meds,Genesis Space Ape,Cantina Royale,4,1,3158,1739,0,0,1.27,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0
4.47,6232,Genesis Space Ape #6232,https://metadata.verko.io/dynamic/1/6232,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000010d190338440d0109,True,Genesis Space Ape,Silver,Default,None,Blue,Cyborg Blue,Phoneme Oh,Silver Hoop,Combat Helmet Black,Hoodie Blue,Company Pants Black,Ammo Belt,Artic,Elemental Weapons Proficiency,Perseverance,Genesis Space Ape,Cantina Royale,8,413,3538,1833,10,10,1.74,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10
5.9,12540,Genesis Space Ape #12540,https://metadata.verko.io/dynamic/1/12540,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0000000008051a0000380a2608,True,Genesis Space Ape,Bronze,Default,None,Golden Brown,Bored,Phoneme Vuh,None,None,T Shirt Blue,Tactical Pants Red,Tactical Bags Green,Desert,Elemental Weapons Proficiency,Explosive Weapons Proficiency,Genesis Space Ape,Cantina Royale,1,0,2600,1350,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
100.0,574,Genesis Space Ape #574,https://metadata.verko.io/dynamic/1/574,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0004000014291d00127d222f0c,True,Genesis Space Ape,Legendary,Default,None,Hyena,Space Goggles Red,Small Grin,None,Horns,Mercenary Armor Mk.2 Blue,Mercenary Pants Orange,Tech Belt Blue,Neon,Stonewall,Overachiever,Genesis Space Ape,Cantina Royale,16,1077,6000,3489,50,50,3.26,13,5,0,10,5,2,1,1,5,4,0,6,4,2,7,3,0,0,0,0,0
5.4,1088,Genesis Space Ape #1088,https://metadata.verko.io/dynamic/1/1088,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000300001e2b1c084954171d0b,True,Genesis Space Ape,Epic,Default,None,Radioactive,Space Goggles Black,Rage,Silver Double Helix,Pilot Cap Green,Company Armor Mk.2 Blue,Pilot Pants Orange,Mortars Green,Outworld,Explosive Weapons Proficiency,Precision Weapons Proficiency,Genesis Space Ape,Cantina Royale,5,60,3291,1812,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0
1.48,13453,Genesis Space Ape #13453,https://metadata.verko.io/dynamic/1/13453,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000000000f01030000361b3208,True,Genesis Space Ape,Bronze,Default,None,Tan,Angry,Bored Cigarrette,None,None,T Shirt Black,Pilot Pants Brown,Titan Bags Black,Desert,Adrenaline Rush,Elemental Weapons Proficiency,Genesis Space Ape,Cantina Royale,1,24,2600,1350,0,0,1.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
5.0,5850,Genesis Space Ape #5850,https://metadata.verko.io/dynamic/1/5850,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000090e10052b47213009,True,Genesis Space Ape,Silver,Default,None,Gray,Cyborg Full Blue,Discomfort,Silver Stud,Captain Hat White,Hoodie Red,Rogue Pants Black,Titan Bags Green,Artic,Overshield,Cool Moves,Genesis Space Ape,Cantina Royale,5,384,3064,1587,0,0,1.37,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
16.0,2404,Genesis Space Ape #2404,https://metadata.verko.io/dynamic/1/2404,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0003000015271b063c820e360b,True,Genesis Space Ape,Epic,Default,None,Muerto,Space Goggles Green,Phoneme Wah,Gold Stud,Fawks Hawk Green,Cyborg Body Brown,Company Pants Orange,Waistband Orange,Outworld,Elemental Weapons Proficiency,Overachiever,Genesis Space Ape,Cantina Royale,4,226,3158,1739,0,0,1.27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1.65,10446,Genesis Space Ape #10446,https://metadata.verko.io/dynamic/1/10446,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0000000000051d0000480d0108,True,Genesis Space Ape,Bronze,Default,None,Black,Bored,Small Grin,None,None,Tactical Vest Black,Company Pants Black,Ammo Belt,Desert,Grounded,Perseverance,Genesis Space Ape,Cantina Royale,1,1,2600,1350,0,0,1.0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
1.55,14741,Genesis Space Ape #14741,https://metadata.verko.io/dynamic/1/14741,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000000001119120000420d0108,True,Genesis Space Ape,Bronze,Default,None,White,Wide Eyed,Grin,None,None,Hoodie Black,Company Pants Black,Ammo Belt,Desert,Cool Moves,Cold Blooded,Genesis Space Ape,Cantina Royale,7,2048,3240,1681,5,5,1.6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0
9.6,2212,Genesis Space Ape #2212,https://metadata.verko.io/dynamic/1/2212,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00030000151717023c52182d0b,True,Genesis Space Ape,Epic,Default,None,Muerto,Sleepy,Phoneme Ooo,Gold Cross,Fawks Hawk Green,Company Armor Red,Pilot Pants White,Tech Belt Orange,Outworld,Nano Meds,Automatic Weapons Proficiency,Genesis Space Ape,Cantina Royale,3,29,3046,1677,0,0,1.17,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0
2.1,7502,Genesis Space Ape #7502,https://metadata.verko.io/dynamic/1/7502,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000080d1d054838263409,True,Genesis Space Ape,Silver,Default,None,Golden Brown,Cyborg Blue,Small Grin,Silver Stud,Pilot Cap Red,T Shirt Blue,Mercenary Pants Red,Titan Bags Red,Artic,Escape Artist,Cold Blooded,Genesis Space Ape,Cantina Royale,1,17,2700,1400,0,0,1.0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0
5.0,7967,Genesis Space Ape #7967,https://metadata.verko.io/dynamic/1/7967,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100001105100e423d200f09,True,Genesis Space Ape,Silver,Default,None,White,Bored,Discomfort,Silver Double Stud,Beanie Green,Tank Shirt Orange,Rogue Pants Green,Dual Grenades 1 Orange,Artic,Black Widow,Explosive Weapons Proficiency,Genesis Space Ape,Cantina Royale,5,1745,3064,1587,0,0,1.37,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0
